	CHNL_k1519-2024	ENERGY_k1519-2024	COUNTS_k1519-2024
1103	1103	1437.26781	7007
1104	1104	1438.55888	6831
1105	1105	1439.84996	6787
1106	1106	1441.14103	6649
1107	1107	1442.43211	6491
1108	1108	1443.72318	6466
1109	1109	1445.01426	6219
1110	1110	1446.30534	6211
1111	1111	1447.59641	5963
1112	1112	1448.88749	5946
1113	1113	1450.17856	5818
1114	1114	1451.46964	5720
1115	1115	1452.76071	5575
1116	1116	1454.05179	5497
1117	1117	1455.34286	5494
1118	1118	1456.63394	5348
1119	1119	1457.92501	5271
1120	1120	1459.21609	5238
1121	1121	1460.50716	5092
1122	1122	1461.79824	4985
1123	1123	1463.08931	4933
1124	1124	1464.38039	5010
1125	1125	1465.67146	4740
1126	1126	1466.96254	4893
1127	1127	1468.25361	4812
1128	1128	1469.54469	4754
1129	1129	1470.83576	4718
1130	1130	1472.12684	4882
1131	1131	1473.41792	4696
1132	1132	1474.70899	4631
1133	1133	1476.00007	4667
1134	1134	1477.29114	4599
1135	1135	1478.58222	4580
1136	1136	1479.87329	4670
1137	1137	1481.16437	4707
1138	1138	1482.45544	4653
1139	1139	1483.74652	4593
1140	1140	1485.03759	4653
1141	1141	1486.32867	4622
1142	1142	1487.61974	4639
1143	1143	1488.91082	4598
1144	1144	1490.20189	4527
1145	1145	1491.49297	4519
1146	1146	1492.78404	4355
1147	1147	1494.07512	4366
1148	1148	1495.36619	4417
1149	1149	1496.65727	4219
1150	1150	1497.94834	4292
1151	1151	1499.23942	4118
1152	1152	1500.53049	4114
1153	1153	1501.82157	3938
1154	1154	1503.11265	4053
1155	1155	1504.40372	3832
1156	1156	1505.69480	3948
1157	1157	1506.98587	3858
1158	1158	1508.27695	3731
1159	1159	1509.56802	3637
1160	1160	1510.85910	3554
1161	1161	1512.15017	3497
1162	1162	1513.44125	3403
1163	1163	1514.73232	3392
1164	1164	1516.02340	3353
1165	1165	1517.31447	3123
1166	1166	1518.60555	3212
1167	1167	1519.89662	3163
1168	1168	1521.18770	3127
1169	1169	1522.47877	3104
1170	1170	1523.76985	3092
1171	1171	1525.06092	3093
1172	1172	1526.35200	3069
1173	1173	1527.64307	3025
1174	1174	1528.93415	2967
1175	1175	1530.22523	2989
1176	1176	1531.51630	3005
1177	1177	1532.80738	2952
1178	1178	1534.09845	3100
1179	1179	1535.38953	3149
1180	1180	1536.68060	3191
1181	1181	1537.97168	3190
1182	1182	1539.26275	3207
1183	1183	1540.55383	3225
1184	1184	1541.84490	3259
1185	1185	1543.13598	3269
1186	1186	1544.42705	3436
1187	1187	1545.71813	3377
1188	1188	1547.00920	3449
1189	1189	1548.30028	3461
1190	1190	1549.59135	3563
1191	1191	1550.88243	3510
1192	1192	1552.17350	3540
1193	1193	1553.46458	3630
1194	1194	1554.75565	3655
1195	1195	1556.04673	3606
1196	1196	1557.33781	3789
1197	1197	1558.62888	3620
1198	1198	1559.91996	3720
1199	1199	1561.21103	3677
1200	1200	1562.50211	3739
1201	1201	1563.79318	3642
1202	1202	1565.08426	3610
1203	1203	1566.37533	3575
1204	1204	1567.66641	3613
1205	1205	1568.95748	3522
1206	1206	1570.24856	3652
1207	1207	1571.53963	3576
1208	1208	1572.83071	3548
1209	1209	1574.12178	3522
1210	1210	1575.41286	3575
1211	1211	1576.70393	3640
1212	1212	1577.99501	3602
1213	1213	1579.28608	3614
1214	1214	1580.57716	3664
1215	1215	1581.86823	3671
1216	1216	1583.15931	3657
1217	1217	1584.45038	3636
1218	1218	1585.74146	3630
1219	1219	1587.03254	3739
1220	1220	1588.32361	3862
1221	1221	1589.61469	4015
1222	1222	1590.90576	4120
1223	1223	1592.19684	4160
1224	1224	1593.48791	4343
1225	1225	1594.77899	4447
1226	1226	1596.07006	4627
1227	1227	1597.36114	4698
1228	1228	1598.65221	4935
1229	1229	1599.94329	5051
1230	1230	1601.23436	5303
1231	1231	1602.52544	5417
1232	1232	1603.81651	5683
1233	1233	1605.10759	5884
1234	1234	1606.39866	6124
1235	1235	1607.68974	6371
1236	1236	1608.98081	6791
1237	1237	1610.27189	6979
1238	1238	1611.56296	7365
1239	1239	1612.85404	7600
1240	1240	1614.14512	8013
1241	1241	1615.43619	8307
1242	1242	1616.72727	8679
1243	1243	1618.01834	9130
1244	1244	1619.30942	9306
1245	1245	1620.60049	9690
1246	1246	1621.89157	10028
1247	1247	1623.18264	10467
1248	1248	1624.47372	10844
1249	1249	1625.76479	11514
1250	1250	1627.05587	11745
1251	1251	1628.34694	12362
1252	1252	1629.63802	12812
1253	1253	1630.92909	13179
1254	1254	1632.22017	13627
1255	1255	1633.51124	14381
1256	1256	1634.80232	14793
1257	1257	1636.09339	15357
1258	1258	1637.38447	15948
1259	1259	1638.67554	16223
1260	1260	1639.96662	16906
1261	1261	1641.25770	17262
1262	1262	1642.54877	17871
1263	1263	1643.83985	18278
1264	1264	1645.13092	18302
1265	1265	1646.42200	18740
1266	1266	1647.71307	18997
1267	1267	1649.00415	19064
1268	1268	1650.29522	19091
1269	1269	1651.58630	19203
1270	1270	1652.87737	19348
1271	1271	1654.16845	19177
1272	1272	1655.45952	18963
1273	1273	1656.75060	18637
1274	1274	1658.04167	18132
1275	1275	1659.33275	18085
1276	1276	1660.62382	17535
1277	1277	1661.91490	16840
1278	1278	1663.20597	16456
1279	1279	1664.49705	15952
1280	1280	1665.78812	15031
1281	1281	1667.07920	14578
1282	1282	1668.37027	13511
1283	1283	1669.66135	12933
1284	1284	1670.95243	12111
1285	1285	1672.24350	11373
1286	1286	1673.53458	10713
1287	1287	1674.82565	9920
1288	1288	1676.11673	9301
1289	1289	1677.40780	8486
1290	1290	1678.69888	8018
1291	1291	1679.98995	7359
1292	1292	1681.28103	6797
1293	1293	1682.57210	6244
1294	1294	1683.86318	5763
1295	1295	1685.15425	5368
1296	1296	1686.44533	4854
1297	1297	1687.73640	4571
1298	1298	1689.02748	4272
1299	1299	1690.31855	4065
1300	1300	1691.60963	3760
1301	1301	1692.90070	3560
1302	1302	1694.19178	3347
1303	1303	1695.48285	3274
1304	1304	1696.77393	3166
1305	1305	1698.06501	2907
1306	1306	1699.35608	2945
1307	1307	1700.64716	2983
1308	1308	1701.93823	3005
1309	1309	1703.22931	3014
1310	1310	1704.52038	2938
1311	1311	1705.81146	3063
1312	1312	1707.10253	3083
1313	1313	1708.39361	3183
1314	1314	1709.68468	3155
1315	1315	1710.97576	3254
1316	1316	1712.26683	3410
1317	1317	1713.55791	3431
1318	1318	1714.84898	3497
1319	1319	1716.14006	3602
1320	1320	1717.43113	3763
1321	1321	1718.72221	3924
1322	1322	1720.01328	3890
1323	1323	1721.30436	3998
1324	1324	1722.59543	4147
1325	1325	1723.88651	4076
1326	1326	1725.17758	4180
1327	1327	1726.46866	4219
1328	1328	1727.75974	4303
1329	1329	1729.05081	4364
1330	1330	1730.34189	4271
1331	1331	1731.63296	4265
1332	1332	1732.92404	4368
1333	1333	1734.21511	4362
1334	1334	1735.50619	4151
1335	1335	1736.79726	4189
1336	1336	1738.08834	4080
1337	1337	1739.37941	4125
1338	1338	1740.67049	4061
1339	1339	1741.96156	4002
1340	1340	1743.25264	3901
1341	1341	1744.54371	3698
1342	1342	1745.83479	3723
1343	1343	1747.12586	3610
1344	1344	1748.41694	3546
1345	1345	1749.70801	3408
1346	1346	1750.99909	3219
1347	1347	1752.29016	3186
1348	1348	1753.58124	3028
1349	1349	1754.87232	2964
1350	1350	1756.16339	2864
1351	1351	1757.45447	2797
1352	1352	1758.74554	2767
1353	1353	1760.03662	2630
1354	1354	1761.32769	2579
1355	1355	1762.61877	2366
1356	1356	1763.90984	2405
1357	1357	1765.20092	2395
1358	1358	1766.49199	2252
1359	1359	1767.78307	2217
1360	1360	1769.07414	2139
1361	1361	1770.36522	2118
1362	1362	1771.65629	2036
1363	1363	1772.94737	2104
1364	1364	1774.23844	2108
1365	1365	1775.52952	2028
1366	1366	1776.82059	1985
1367	1367	1778.11167	1933
1368	1368	1779.40274	1911
1369	1369	1780.69382	1875
1370	1370	1781.98490	1948
1371	1371	1783.27597	1838
1372	1372	1784.56705	1813
1373	1373	1785.85812	1858
1374	1374	1787.14920	1746
1375	1375	1788.44027	1853
1376	1376	1789.73135	1739
1377	1377	1791.02242	1674
1378	1378	1792.31350	1703
1379	1379	1793.60457	1738
1380	1380	1794.89565	1645
1381	1381	1796.18672	1615
1382	1382	1797.47780	1606
1383	1383	1798.76887	1639
1384	1384	1800.05995	1605
1385	1385	1801.35102	1577
1386	1386	1802.64210	1566
1387	1387	1803.93317	1602
1388	1388	1805.22425	1609
1389	1389	1806.51532	1543
1390	1390	1807.80640	1537
1391	1391	1809.09747	1532
1392	1392	1810.38855	1571
1393	1393	1811.67963	1594
1394	1394	1812.97070	1516
1395	1395	1814.26178	1562
1396	1396	1815.55285	1442
1397	1397	1816.84393	1479
1398	1398	1818.13500	1485
1399	1399	1819.42608	1480
1400	1400	1820.71715	1510
1401	1401	1822.00823	1418
1402	1402	1823.29930	1473
1403	1403	1824.59038	1539
1404	1404	1825.88145	1468
1405	1405	1827.17253	1457
1406	1406	1828.46360	1400
1407	1407	1829.75468	1464
1408	1408	1831.04575	1406
1409	1409	1832.33683	1470
1410	1410	1833.62790	1354
1411	1411	1834.91898	1374
1412	1412	1836.21005	1399
1413	1413	1837.50113	1417
1414	1414	1838.79221	1380
1415	1415	1840.08328	1285
1416	1416	1841.37436	1290
1417	1417	1842.66543	1262
1418	1418	1843.95651	1249
1419	1419	1845.24758	1262
1420	1420	1846.53866	1224
1421	1421	1847.82973	1203
1422	1422	1849.12081	1174
1423	1423	1850.41188	1148
1424	1424	1851.70296	1183
1425	1425	1852.99403	1193
1426	1426	1854.28511	1206
1427	1427	1855.57618	1140
1428	1428	1856.86726	1167
1429	1429	1858.15833	1186
1430	1430	1859.44941	1210
1431	1431	1860.74048	1096
1432	1432	1862.03156	1118
1433	1433	1863.32263	1153
1434	1434	1864.61371	1140
1435	1435	1865.90479	1116
1436	1436	1867.19586	1101
1437	1437	1868.48694	1121
1438	1438	1869.77801	1147
1439	1439	1871.06909	1131
1440	1440	1872.36016	1099
1441	1441	1873.65124	1136
1442	1442	1874.94231	1159
1443	1443	1876.23339	1153
1444	1444	1877.52446	1100
1445	1445	1878.81554	1106
1446	1446	1880.10661	1125
1447	1447	1881.39769	1073
1448	1448	1882.68876	1079
1449	1449	1883.97984	1102
1450	1450	1885.27091	1011
1451	1451	1886.56199	1024
1452	1452	1887.85306	1065
1453	1453	1889.14414	1093
1454	1454	1890.43521	1019
1455	1455	1891.72629	1004
1456	1456	1893.01736	998
1457	1457	1894.30844	1003
1458	1458	1895.59952	980
1459	1459	1896.89059	921
1460	1460	1898.18167	954
1461	1461	1899.47274	985
1462	1462	1900.76382	971
1463	1463	1902.05489	964
1464	1464	1903.34597	913
1465	1465	1904.63704	890
1466	1466	1905.92812	899
1467	1467	1907.21919	885
1468	1468	1908.51027	863
1469	1469	1909.80134	891
1470	1470	1911.09242	870
1471	1471	1912.38349	769
1472	1472	1913.67457	818
1473	1473	1914.96564	774
1474	1474	1916.25672	784
1475	1475	1917.54779	722
1476	1476	1918.83887	807
1477	1477	1920.12994	733
1478	1478	1921.42102	714
1479	1479	1922.71210	693
1480	1480	1924.00317	695
1481	1481	1925.29425	749
1482	1482	1926.58532	698
1483	1483	1927.87640	681
1484	1484	1929.16747	750
1485	1485	1930.45855	743
1486	1486	1931.74962	772
1487	1487	1933.04070	727
1488	1488	1934.33177	723
1489	1489	1935.62285	733
1490	1490	1936.91392	693
1491	1491	1938.20500	702
1492	1492	1939.49607	715
1493	1493	1940.78715	752
1494	1494	1942.07822	710
1495	1495	1943.36930	739
1496	1496	1944.66037	804
1497	1497	1945.95145	800
1498	1498	1947.24252	825
1499	1499	1948.53360	800
1500	1500	1949.82468	855
1501	1501	1951.11575	860
1502	1502	1952.40683	866
1503	1503	1953.69790	937
1504	1504	1954.98898	938
1505	1505	1956.28005	966
1506	1506	1957.57113	1010
1507	1507	1958.86220	1025
1508	1508	1960.15328	1102
1509	1509	1961.44435	1138
1510	1510	1962.73543	1176
1511	1511	1964.02650	1179
1512	1512	1965.31758	1186
1513	1513	1966.60865	1267
1514	1514	1967.89973	1300
1515	1515	1969.19080	1302
1516	1516	1970.48188	1349
1517	1517	1971.77295	1458
1518	1518	1973.06403	1383
1519	1519	1974.35510	1514
1520	1520	1975.64618	1546
1521	1521	1976.93725	1550
1522	1522	1978.22833	1513
1523	1523	1979.51941	1583
1524	1524	1980.81048	1547
1525	1525	1982.10156	1621
1526	1526	1983.39263	1641
1527	1527	1984.68371	1698
1528	1528	1985.97478	1608
1529	1529	1987.26586	1664
1530	1530	1988.55693	1595
1531	1531	1989.84801	1591
1532	1532	1991.13908	1527
1533	1533	1992.43016	1581
1534	1534	1993.72123	1501
1535	1535	1995.01231	1488
1536	1536	1996.30338	1441
1537	1537	1997.59446	1435
1538	1538	1998.88553	1437
1539	1539	2000.17661	1422
1540	1540	2001.46768	1314
1541	1541	2002.75876	1320
1542	1542	2004.04983	1337
1543	1543	2005.34091	1352
1544	1544	2006.63199	1234
1545	1545	2007.92306	1231
1546	1546	2009.21414	1137
1547	1547	2010.50521	1123
1548	1548	2011.79629	1073
1549	1549	2013.08736	1078
1550	1550	2014.37844	1127
1551	1551	2015.66951	1104
1552	1552	2016.96059	1088
1553	1553	2018.25166	1135
1554	1554	2019.54274	1150
1555	1555	2020.83381	1167
1556	1556	2022.12489	1127
1557	1557	2023.41596	1133
1558	1558	2024.70704	1223
1559	1559	2025.99811	1268
1560	1560	2027.28919	1275
1561	1561	2028.58026	1379
1562	1562	2029.87134	1417
1563	1563	2031.16241	1471
1564	1564	2032.45349	1624
1565	1565	2033.74456	1700
1566	1566	2035.03564	1763
1567	1567	2036.32672	1871
1568	1568	2037.61779	2034
1569	1569	2038.90887	2102
1570	1570	2040.19994	2300
1571	1571	2041.49102	2387
1572	1572	2042.78209	2493
1573	1573	2044.07317	2639
1574	1574	2045.36424	2816
1575	1575	2046.65532	3094
1576	1576	2047.94639	3102
1577	1577	2049.23747	3239
1578	1578	2050.52854	3344
1579	1579	2051.81962	3565
1580	1580	2053.11069	3631
1581	1581	2054.40177	3782
1582	1582	2055.69284	3856
1583	1583	2056.98392	3969
1584	1584	2058.27499	3948
1585	1585	2059.56607	4129
1586	1586	2060.85714	4217
1587	1587	2062.14822	4237
1588	1588	2063.43930	4208
1589	1589	2064.73037	4272
1590	1590	2066.02145	4459
1591	1591	2067.31252	4315
1592	1592	2068.60360	4129
1593	1593	2069.89467	4177
1594	1594	2071.18575	4131
1595	1595	2072.47682	4102
1596	1596	2073.76790	4067
1597	1597	2075.05897	3841
1598	1598	2076.35005	3724
1599	1599	2077.64112	3717
1600	1600	2078.93220	3601
1601	1601	2080.22327	3444
1602	1602	2081.51435	3233
1603	1603	2082.80542	3158
1604	1604	2084.09650	3002
1605	1605	2085.38757	2725
1606	1606	2086.67865	2669
1607	1607	2087.96972	2600
1608	1608	2089.26080	2345
1609	1609	2090.55188	2279
1610	1610	2091.84295	2057
1611	1611	2093.13403	1963
1612	1612	2094.42510	1802
1613	1613	2095.71618	1658
1614	1614	2097.00725	1530
1615	1615	2098.29833	1411
1616	1616	2099.58940	1362
1617	1617	2100.88048	1235
1618	1618	2102.17155	1069
1619	1619	2103.46263	1066
1620	1620	2104.75370	895
1621	1621	2106.04478	911
1622	1622	2107.33585	829
1623	1623	2108.62693	755
1624	1624	2109.91800	692
1625	1625	2111.20908	648
1626	1626	2112.50015	621
1627	1627	2113.79123	590
1628	1628	2115.08230	539
1629	1629	2116.37338	510
1630	1630	2117.66445	490
1631	1631	2118.95553	460
1632	1632	2120.24661	479
1633	1633	2121.53768	425
1634	1634	2122.82876	428
1635	1635	2124.11983	438
1636	1636	2125.41091	428
1637	1637	2126.70198	371
1638	1638	2127.99306	419
1639	1639	2129.28413	376
1640	1640	2130.57521	390
1641	1641	2131.86628	396
1642	1642	2133.15736	422
1643	1643	2134.44843	398
1644	1644	2135.73951	459
1645	1645	2137.03058	406
1646	1646	2138.32166	415
1647	1647	2139.61273	432
1648	1648	2140.90381	415
1649	1649	2142.19488	431
1650	1650	2143.48596	439
1651	1651	2144.77703	428
1652	1652	2146.06811	482
1653	1653	2147.35919	423
1654	1654	2148.65026	414
1655	1655	2149.94134	402
1656	1656	2151.23241	416
1657	1657	2152.52349	413
1658	1658	2153.81456	432
1659	1659	2155.10564	408
1660	1660	2156.39671	391
1661	1661	2157.68779	403
1662	1662	2158.97886	414
1663	1663	2160.26994	389
1664	1664	2161.56101	387
1665	1665	2162.85209	307
1666	1666	2164.14316	335
1667	1667	2165.43424	339
1668	1668	2166.72531	338
1669	1669	2168.01639	321
1670	1670	2169.30746	309
1671	1671	2170.59854	300
1672	1672	2171.88961	276
1673	1673	2173.18069	300
1674	1674	2174.47177	286
1675	1675	2175.76284	270
1676	1676	2177.05392	253
1677	1677	2178.34499	237
1678	1678	2179.63607	244
1679	1679	2180.92714	224
1680	1680	2182.21822	211
1681	1681	2183.50929	205
1682	1682	2184.80037	178
1683	1683	2186.09144	212
1684	1684	2187.38252	176
1685	1685	2188.67359	186
1686	1686	2189.96467	177
1687	1687	2191.25574	154
1688	1688	2192.54682	173
1689	1689	2193.83789	152
1690	1690	2195.12897	170
1691	1691	2196.42004	157
1692	1692	2197.71112	150
1693	1693	2199.00219	157
1694	1694	2200.29327	145
1695	1695	2201.58434	111
1696	1696	2202.87542	129
1697	1697	2204.16650	147
1698	1698	2205.45757	117
1699	1699	2206.74865	133
1700	1700	2208.03972	112
1701	1701	2209.33080	130
1702	1702	2210.62187	109
1703	1703	2211.91295	130
1704	1704	2213.20402	137
1705	1705	2214.49510	122
1706	1706	2215.78617	107
1707	1707	2217.07725	154
1708	1708	2218.36832	153
1709	1709	2219.65940	124
1710	1710	2220.95047	143
1711	1711	2222.24155	142
1712	1712	2223.53262	138
1713	1713	2224.82370	138
1714	1714	2226.11477	132
1715	1715	2227.40585	146
1716	1716	2228.69692	124
1717	1717	2229.98800	149
1718	1718	2231.27908	172
1719	1719	2232.57015	151
1720	1720	2233.86123	158
1721	1721	2235.15230	137
1722	1722	2236.44338	163
1723	1723	2237.73445	161
1724	1724	2239.02553	169
1725	1725	2240.31660	156
1726	1726	2241.60768	175
1727	1727	2242.89875	178
1728	1728	2244.18983	203
1729	1729	2245.48090	198
1730	1730	2246.77198	232
1731	1731	2248.06305	267
1732	1732	2249.35413	247
1733	1733	2250.64520	254
1734	1734	2251.93628	289
1735	1735	2253.22735	303
1736	1736	2254.51843	325
1737	1737	2255.80950	345
1738	1738	2257.10058	339
1739	1739	2258.39165	380
1740	1740	2259.68273	422
1741	1741	2260.97381	462
1742	1742	2262.26488	483
1743	1743	2263.55596	534
1744	1744	2264.84703	488
1745	1745	2266.13811	563
1746	1746	2267.42918	605
1747	1747	2268.72026	652
1748	1748	2270.01133	638
1749	1749	2271.30241	742
1750	1750	2272.59348	710
1751	1751	2273.88456	800
1752	1752	2275.17563	803
1753	1753	2276.46671	867
1754	1754	2277.75778	924
1755	1755	2279.04886	927
1756	1756	2280.33993	900
1757	1757	2281.63101	988
1758	1758	2282.92208	994
1759	1759	2284.21316	1022
1760	1760	2285.50423	1109
1761	1761	2286.79531	1081
1762	1762	2288.08639	1135
1763	1763	2289.37746	1093
1764	1764	2290.66854	1103
1765	1765	2291.95961	1158
1766	1766	2293.25069	1135
1767	1767	2294.54176	1180
1768	1768	2295.83284	1168
1769	1769	2297.12391	1106
1770	1770	2298.41499	1123
1771	1771	2299.70606	1139
1772	1772	2300.99714	1145
1773	1773	2302.28821	1126
1774	1774	2303.57929	1056
1775	1775	2304.87036	1042
1776	1776	2306.16144	1025
1777	1777	2307.45251	959
1778	1778	2308.74359	974
1779	1779	2310.03466	900
1780	1780	2311.32574	849
1781	1781	2312.61681	829
1782	1782	2313.90789	805
1783	1783	2315.19897	782
1784	1784	2316.49004	781
1785	1785	2317.78112	706
1786	1786	2319.07219	607
1787	1787	2320.36327	595
1788	1788	2321.65434	550
1789	1789	2322.94542	541
1790	1790	2324.23649	508
1791	1791	2325.52757	453
1792	1792	2326.81864	433
1793	1793	2328.10972	432
1794	1794	2329.40079	386
1795	1795	2330.69187	371
1796	1796	2331.98294	326
1797	1797	2333.27402	313
1798	1798	2334.56509	278
1799	1799	2335.85617	264
1800	1800	2337.14724	261
1801	1801	2338.43832	232
1802	1802	2339.72939	216
1803	1803	2341.02047	173
1804	1804	2342.31154	179
1805	1805	2343.60262	150
1806	1806	2344.89370	152
1807	1807	2346.18477	159
1808	1808	2347.47585	139
1809	1809	2348.76692	128
1810	1810	2350.05800	126
1811	1811	2351.34907	117
1812	1812	2352.64015	118
1813	1813	2353.93122	110
1814	1814	2355.22230	135
1815	1815	2356.51337	120
1816	1816	2357.80445	105
1817	1817	2359.09552	106
1818	1818	2360.38660	86
1819	1819	2361.67767	87
1820	1820	2362.96875	100
1821	1821	2364.25982	103
1822	1822	2365.55090	80
1823	1823	2366.84197	70
1824	1824	2368.13305	97
1825	1825	2369.42412	80
1826	1826	2370.71520	75
1827	1827	2372.00628	68
1828	1828	2373.29735	79
1829	1829	2374.58843	73
1830	1830	2375.87950	65
1831	1831	2377.17058	73
1832	1832	2378.46165	59
1833	1833	2379.75273	78
1834	1834	2381.04380	87
1835	1835	2382.33488	65
1836	1836	2383.62595	68
1837	1837	2384.91703	58
1838	1838	2386.20810	58
1839	1839	2387.49918	59
1840	1840	2388.79025	63
1841	1841	2390.08133	53
1842	1842	2391.37240	61
1843	1843	2392.66348	53
1844	1844	2393.95455	81
1845	1845	2395.24563	69
1846	1846	2396.53670	71
1847	1847	2397.82778	72
1848	1848	2399.11886	65
1849	1849	2400.40993	56
1850	1850	2401.70101	46
1851	1851	2402.99208	66
1852	1852	2404.28316	69
1853	1853	2405.57423	59
1854	1854	2406.86531	79
1855	1855	2408.15638	54
1856	1856	2409.44746	55
1857	1857	2410.73853	62
1858	1858	2412.02961	57
1859	1859	2413.32068	69
1860	1860	2414.61176	66
1861	1861	2415.90283	64
1862	1862	2417.19391	64
1863	1863	2418.48498	54
1864	1864	2419.77606	72
1865	1865	2421.06713	63
1866	1866	2422.35821	73
1867	1867	2423.64928	75
1868	1868	2424.94036	58
1869	1869	2426.23143	62
1870	1870	2427.52251	61
1871	1871	2428.81359	74
1872	1872	2430.10466	63
1873	1873	2431.39574	61
1874	1874	2432.68681	45
1875	1875	2433.97789	57
1876	1876	2435.26896	55
1877	1877	2436.56004	65
1878	1878	2437.85111	66
1879	1879	2439.14219	72
1880	1880	2440.43326	67
1881	1881	2441.72434	66
1882	1882	2443.01541	66
1883	1883	2444.30649	62
1884	1884	2445.59756	49
1885	1885	2446.88864	72
1886	1886	2448.17971	62
1887	1887	2449.47079	70
1888	1888	2450.76186	60
1889	1889	2452.05294	56
1890	1890	2453.34401	71
1891	1891	2454.63509	72
1892	1892	2455.92617	60
1893	1893	2457.21724	54
1894	1894	2458.50832	75
1895	1895	2459.79939	63
1896	1896	2461.09047	75
1897	1897	2462.38154	58
1898	1898	2463.67262	55
1899	1899	2464.96369	63
1900	1900	2466.25477	58
1901	1901	2467.54584	64
1902	1902	2468.83692	57
1903	1903	2470.12799	68
1904	1904	2471.41907	58
1905	1905	2472.71014	48
1906	1906	2474.00122	63
1907	1907	2475.29229	65
1908	1908	2476.58337	59
1909	1909	2477.87444	63
1910	1910	2479.16552	59
1911	1911	2480.45659	63
1912	1912	2481.74767	60
1913	1913	2483.03874	54
1914	1914	2484.32982	51
1915	1915	2485.62090	69
1916	1916	2486.91197	61
1917	1917	2488.20305	49
1918	1918	2489.49412	64
1919	1919	2490.78520	44
1920	1920	2492.07627	59
1921	1921	2493.36735	66
1922	1922	2494.65842	60
1923	1923	2495.94950	56
1924	1924	2497.24057	65
1925	1925	2498.53165	72
1926	1926	2499.82272	66
1927	1927	2501.11380	66
1928	1928	2502.40487	59
1929	1929	2503.69595	71
1930	1930	2504.98702	73
1931	1931	2506.27810	67
1932	1932	2507.56917	77
1933	1933	2508.86025	61
1934	1934	2510.15132	78
1935	1935	2511.44240	83
1936	1936	2512.73348	93
1937	1937	2514.02455	65
1938	1938	2515.31563	80
1939	1939	2516.60670	72
1940	1940	2517.89778	84
1941	1941	2519.18885	81
1942	1942	2520.47993	68
1943	1943	2521.77100	63
1944	1944	2523.06208	68
1945	1945	2524.35315	86
1946	1946	2525.64423	60
1947	1947	2526.93530	77
1948	1948	2528.22638	67
1949	1949	2529.51745	71
1950	1950	2530.80853	60
1951	1951	2532.09960	73
1952	1952	2533.39068	96
1953	1953	2534.68175	82
1954	1954	2535.97283	74
1955	1955	2537.26390	100
1956	1956	2538.55498	69
1957	1957	2539.84606	79
1958	1958	2541.13713	58
1959	1959	2542.42821	64
1960	1960	2543.71928	72
1961	1961	2545.01036	76
1962	1962	2546.30143	63
1963	1963	2547.59251	80
1964	1964	2548.88358	77
1965	1965	2550.17466	83
1966	1966	2551.46573	68
1967	1967	2552.75681	78
1968	1968	2554.04788	82
1969	1969	2555.33896	61
1970	1970	2556.63003	60
1971	1971	2557.92111	57
1972	1972	2559.21218	71
1973	1973	2560.50326	73
1974	1974	2561.79433	62
1975	1975	2563.08541	76
1976	1976	2564.37648	77
1977	1977	2565.66756	63
1978	1978	2566.95863	73
1979	1979	2568.24971	71
1980	1980	2569.54079	72
1981	1981	2570.83186	69
1982	1982	2572.12294	68
1983	1983	2573.41401	78
1984	1984	2574.70509	65
1985	1985	2575.99616	57
1986	1986	2577.28724	86
1987	1987	2578.57831	50
1988	1988	2579.86939	72
1989	1989	2581.16046	68
1990	1990	2582.45154	58
1991	1991	2583.74261	54
1992	1992	2585.03369	68
1993	1993	2586.32476	66
1994	1994	2587.61584	61
1995	1995	2588.90691	65
1996	1996	2590.19799	68
1997	1997	2591.48906	63
1998	1998	2592.78014	54
1999	1999	2594.07121	69
2000	2000	2595.36229	68
2001	2001	2596.65337	61
2002	2002	2597.94444	58
2003	2003	2599.23552	61
2004	2004	2600.52659	72
2005	2005	2601.81767	55
2006	2006	2603.10874	71
2007	2007	2604.39982	57
2008	2008	2605.69089	67
2009	2009	2606.98197	60
2010	2010	2608.27304	63
2011	2011	2609.56412	51
2012	2012	2610.85519	60
2013	2013	2612.14627	52
2014	2014	2613.43734	49
2015	2015	2614.72842	47
2016	2016	2616.01949	51
2017	2017	2617.31057	50
2018	2018	2618.60164	44
2019	2019	2619.89272	40
2020	2020	2621.18379	48
2021	2021	2622.47487	51
2022	2022	2623.76595	44
2023	2023	2625.05702	55
2024	2024	2626.34810	46
2025	2025	2627.63917	46
2026	2026	2628.93025	54
2027	2027	2630.22132	45
2028	2028	2631.51240	38
2029	2029	2632.80347	52
2030	2030	2634.09455	45
2031	2031	2635.38562	41
2032	2032	2636.67670	52
2033	2033	2637.96777	42
2034	2034	2639.25885	45
2035	2035	2640.54992	44
2036	2036	2641.84100	41
2037	2037	2643.13207	47
2038	2038	2644.42315	42
2039	2039	2645.71422	40
2040	2040	2647.00530	32
2041	2041	2648.29637	31
2042	2042	2649.58745	37
2043	2043	2650.87852	44
2044	2044	2652.16960	37
2045	2045	2653.46068	31
2046	2046	2654.75175	38
2047	2047	2656.04283	39
2048	2048	2657.33390	49
